J'ai aimé réaliser cette mission ?&Avec les explications données et le texte décrivant la mission, j'ai compris le but de la mission ?&Avec les explications données et le texte décrivant la mission, j'ai su par où commencer ?&Avec les explications données et le texte décrivant la mission, j'ai réalisé la mission ?&J'ai des remarques à transmettre.
0&0&0&0&
4&4&4&4&
4&4&3&4&On a  bien aimé en général !
4&3&2&4&
4&2&3&4&
4&2&2&3&je n'avais pas trop compris mais des personnes m'on expliquer et j'ai compris :)
4&4&4&4&assez facile!!
1&3&3&3&
4&4&4&4&
3&4&3&4&c etais cool 
4&2&2&2&
4&4&4&4&un peut trop facile 
2&1&2&3&dur a comprendre
1&3&2&3&
4&4&4&4&setais trop fastoche
2&2&2&1&je n'ai pas comprit le but
3&3&3&3&On a eu un beug car ils ont pas mit parfait
2&1&1&1&JE NES RIEN A DIRE 
3&3&3&3&elle est cool mais un peu dur a comprendre au début 
1&2&1&1&
0&0&0&0&
0&0&0&0&
0&0&0&0&
0&0&0&0&
0&0&0&0&
0&0&0&0&
0&0&0&0&
0&0&0&0&
0&0&0&0&
2&3&3&3&
3&3&3&3&
0&0&0&0&
1&1&1&1&c etais asser bien
2&2&0&3&
3&2&2&2&
2&3&4&4&c etait cool;l
